week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp,Date,Temp_C
24th week,West Bengal,Nadia,Acute Diarrhoeal Disease,71.0,0.0,12,6,2011,23.48454125,88.55676307,0.1904720442,11.0,303.572,2011-06-12,30.422000000000025
24th week,Kerala,Kottayam,Dengue,3.0,0.0,6,5,2011,9.6287383,76.64553257,0.8308098035,15.0,300.3666666,2011-05-06,27.216666599999996
24th week,West Bengal,Darjeeling,Acute Diarrhoeal Disease,183.0,0.0,2,6,2011,26.8700325,88.3608759,0.7972522722,7.2,302.212,2011-06-02,29.062000000000012
24th week,West Bengal,Howrah,Acute Diarrhoeal Disease,145.0,1.0,3,6,2011,22.5736296,88.3251045,0.3472671727,13.0,303.756,2011-06-03,30.605999999999995
25th week,Assam,Hailakandi,Malaria,275.0,5.0,17,6,2011,24.68845365,92.57381528,0.6068332427,23.4,299.61433331999996,2011-06-17,26.46433331999998
25th week,Andhra Pradesh,Anantapur,Acute Diarrhoeal Disease,23.0,0.0,26,6,2011,14.6546235,77.55625984,0.02771473402,6.8,307.82,2011-06-26,34.670000000000016
25th week,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,25.0,0.0,24,6,2011,15.8309251,78.0425373,0.04302627188,4.0,308.54,2011-06-24,35.39000000000004
25th week,Telangana,Medak,Acute Diarrhoeal Disease,14.0,0.0,20,6,2011,17.9375095,78.21174499,0.1089427438,5.0,308.4133334,2011-06-20,35.26333340000002
25th week,Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,28.0,0.0,23,6,2011,15.6589741,79.47164373,0.003870045437,6.0,312.76,2011-06-23,39.610000000000014
25th week,Bihar,Muzaffarpur,Acute Encephalitis Syndrome,129.0,45.0,14,6,2011,26.1486581,85.34001282,0.2191638826,8.0,303.74,2011-06-14,30.590000000000032
25th week,Bihar,Saharsa,Acute Diarrhoeal Disease,35.0,1.0,25,6,2011,25.83264165,86.61489283,0.6846782762,6.0,303.93,2011-06-25,30.78000000000003
25th week,Chhattisgarh,Surguja,Acute Diarrhoeal Disease,14.0,0.0,19,6,2011,23.25,83.0,0.7238169476,4.0,309.91,2011-06-19,36.76000000000005
25th week,Chhattisgarh,Surguja,Acute Diarrhoeal Disease,13.0,0.0,22,6,2011,23.25,83.0,4.658152069,4.0,303.98446664,2011-06-22,30.834466640000016
25th week,Karnataka,Belgaum,Acute Diarrhoeal Disease,14.0,0.0,23,6,2011,15.8572666,74.5069343,0.4702891641,7.0,299.12,2011-06-23,25.970000000000027
25th week,Karnataka,Bijapur,Acute Diarrhoeal Disease,20.0,0.0,24,6,2011,16.8269911,75.7175387,0.1059465824,3.0,304.2,2011-06-24,31.05000000000001
25th week,Karnataka,Dharwad,Acute Diarrhoeal Disease,16.0,0.0,14,6,2011,15.4540505,75.0066516,0.4532418621,3.0,308.56,2011-06-14,35.410000000000025
25th week,Karnataka,Dharwad,Acute Diarrhoeal Disease,23.0,0.0,21,6,2011,15.4540505,75.0066516,0.5387733877,2.0,298.9896,2011-06-21,25.83960000000002
25th week,Karnataka,Hassan,Acute Diarrhoeal Disease,62.0,0.0,18,6,2011,13.0070817,76.0992703,0.4507795058,4.6,299.87,2011-06-18,26.720000000000027
25th week,Kerala,Wayanad,Cholera,74.0,6.0,20,6,2011,11.715219,76.12690295,0.9403759716,16.0,296.02,2011-06-20,22.870000000000005
25th week,Maharashtra,Wardha,Acute Encephalitis Syndrome,6.0,1.0,18,6,2011,20.82562315,78.6131455,0.2075795426,3.6,314.5733334,2011-06-18,41.42333340000005
25th week,Odisha,Puri,Acute Diarrhoeal Disease,13.0,0.0,17,6,2011,19.8076083,85.8252538,1.512027125,4.2,307.1066666,2011-06-17,33.956666600000005
25th week,West Bengal,Bankura,Acute Diarrhoeal Disease,46.0,0.0,21,6,2011,23.13195425,87.2073972,3.191792775,7.0,305.76106668,2011-06-21,32.61106668000002
25th week,West Bengal,Bankura,Acute Diarrhoeal Disease,33.0,1.0,25,6,2011,23.13195425,87.2073972,0.645807605,4.0,301.64,2011-06-25,28.49000000000001
25th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,89.0,0.0,17,6,2011,23.2495714,87.8681751,1.322711214,4.8,310.18,2011-06-17,37.03000000000003
25th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,32.0,0.0,22,6,2011,23.2495714,87.8681751,3.056996042,4.0,302.64,2011-06-22,29.49000000000001
25th week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,11.0,1.0,12,6,2011,26.4733048,88.67886686,0.6625597915,24.0,300.9966666,2011-06-12,27.84666660000005
25th week,Maharashtra,Latur,Acute Diarrhoeal Disease,78.0,0.0,7,6,2011,18.35159075,76.75542361,0.3281226344,3.0,316.71,2011-06-07,43.56
25th week,Assam,Chirang,Malaria,293.0,0.0,10,6,2011,26.6464231,90.62415699,0.5327824378,5.6,299.79200000000003,2011-06-10,26.642000000000053
25th week,Assam,Udalguri,Cholera,404.0,6.0,14,6,2011,26.77253155,92.10641749,0.4512064029,15.0,296.445,2011-06-14,23.295000000000016
25th week,Karnataka,Hassan,Acute Diarrhoeal Disease,86.0,0.0,12,6,2011,13.0070817,76.0992703,0.1255512573,6.0,298.895,2011-06-12,25.745000000000005
25th week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,25.0,0.0,12,6,2011,9.5208936,77.8784564,0.03158357145,7.0,314.315,2011-06-12,41.16500000000002
25th week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,54.0,1.0,23,5,2011,26.4733048,88.67886686,0.8194955368,18.0,296.37333340000004,2011-05-23,23.223333400000058
26th week,Bihar,Munger,Malaria,64.0,0.0,20,6,2011,25.22081165,86.51720367,1.157159943,8.0,303.26,2011-06-20,30.110000000000014
26th week,Bihar,Saharsa,Acute Diarrhoeal Disease,30.0,0.0,25,6,2011,25.83264165,86.61489283,0.6846782762,3.4,303.93,2011-06-25,30.78000000000003
26th week,Chhattisgarh,Korba,Acute Diarrhoeal Disease,74.0,1.0,21,6,2011,22.3547468,82.7110855,2.57165078,8.0,304.86,2011-06-21,31.710000000000036
26th week,Jammu and Kashmir,Kupwara,Acute Diarrhoeal Disease,30.0,0.0,24,6,2011,34.6110236,74.23847867,0.04036077743,14.0,293.0733334,2011-06-24,19.923333400000047
26th week,Jammu and Kashmir,Kupwara,Acute Diarrhoeal Disease,153.0,0.0,21,6,2011,34.6110236,74.23847867,0.04643615595,14.0,292.6433334,2011-06-21,19.49333340000004
26th week,Karnataka,Bijapur,Acute Diarrhoeal Disease,31.0,0.0,24,6,2011,16.8269911,75.7175387,0.1059465824,3.0,304.2,2011-06-24,31.05000000000001
26th week,Karnataka,Chitradurga,Malaria,20.0,0.0,20,6,2011,14.2266443,76.4005122,0.3169468149,4.0,300.84000000000003,2011-06-20,27.690000000000055
26th week,Karnataka,Davangere,Cholera,29.0,0.0,27,6,2011,14.4679807,75.9195682,0.2486476566,4.0,297.78000000000003,2011-06-27,24.630000000000052
26th week,Karnataka,Ramanagara,Acute Diarrhoeal Disease,16.0,0.0,1,7,2011,12.7252766,77.2804797,0.2616385256,6.0,304.94,2011-07-01,31.79000000000002
26th week,Maharashtra,Pune,Acute Diarrhoeal Disease,311.0,0.0,20,6,2011,18.521428,73.8544541,0.5102087662,4.0,300.08,2011-06-20,26.930000000000007
26th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,31.0,0.0,27,6,2011,11.7564329,79.7634644,0.1460372828,9.0,309.02500000000003,2011-06-27,35.87500000000006
26th week,Uttar Pradesh,Balrampur,Acute Diarrhoeal Disease,9.0,1.0,19,6,2011,27.4504805,82.39541774,0.3563857428,4.0,304.92,2011-06-19,31.77000000000004
26th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,55.0,0.0,2,7,2011,24.0,87.583333,1.554170713,2.0,299.73306668,2011-07-02,26.58306668
26th week,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,28.0,0.0,24,6,2011,15.8309251,78.0425373,0.04302627188,4.0,308.54,2011-06-24,35.39000000000004
26th week,Andhra Pradesh,Anantapur,Acute Diarrhoeal Disease,82.0,0.0,26,6,2011,14.6546235,77.55625984,0.02771473402,6.8,307.82,2011-06-26,34.670000000000016
26th week,Assam,Chirang,Malaria,295.0,2.0,4,6,2011,26.6464231,90.62415699,0.9579910839,39.0,299.51,2011-06-04,26.360000000000014
26th week,Bihar,Muzaffarpur,Acute Encephalitis Syndrome,132.0,46.0,14,6,2011,26.1486581,85.34001282,0.2191638826,8.0,303.74,2011-06-14,30.590000000000032
26th week,Kerala,Wayanad,Cholera,183.0,6.0,26,6,2011,11.715219,76.12690295,0.3521378464,5.6,295.24,2011-06-26,22.090000000000032
26th week,Maharashtra,Wardha,Acute Encephalitis Syndrome,3.0,1.0,23,6,2011,20.82562315,78.6131455,0.208939177,2.0,311.32,2011-06-23,38.170000000000016
26th week,Maharashtra,Latur,Acute Diarrhoeal Disease,81.0,0.0,7,6,2011,18.35159075,76.75542361,0.3281226344,3.0,316.71,2011-06-07,43.56
26th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,101.0,0.0,17,6,2011,23.2495714,87.8681751,1.322711214,4.8,310.18,2011-06-17,37.03000000000003
26th week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,11.0,1.0,12,6,2011,26.4733048,88.67886686,0.6625597915,24.0,300.9966666,2011-06-12,27.84666660000005
27th week,Andhra Pradesh,Nellore,Acute Diarrhoeal Disease,15.0,0.0,5,7,2011,13.4923257,79.202539,0.2991829626,10.0,311.16,2011-07-05,38.01000000000005
27th week,Assam,Jorhat,Acute Encephalitis Syndrome,12.0,2.0,2,7,2011,26.7577925,94.2079645,2.117842053,7.0,294.3066666,2011-07-02,21.15666660000005
27th week,Bihar,Gaya,Acute Diarrhoeal Disease,10.0,0.0,28,6,2011,24.7964355,85.0079563,0.6186381679,5.0,310.6,2011-06-28,37.450000000000045
27th week,Bihar,Gaya,Malaria,53.0,0.0,27,6,2011,24.7964355,85.0079563,0.3909727362,5.0,310.6,2011-06-27,37.450000000000045
27th week,Gujarat,Jamnagar,Cholera,1.0,0.0,27,6,2011,22.4732415,70.0552102,0.06156902892,2.0,307.73,2011-06-27,34.58000000000004
27th week,Gujarat,Navsari,Cholera,46.0,0.0,3,7,2011,20.952407,72.9323831,0.1507648294,6.4,306.8,2011-07-03,33.650000000000034
27th week,Karnataka,Bijapur,Chikungunya,27.0,0.0,8,7,2011,16.8269911,75.7175387,0.5030010184,3.0,302.9044,2011-07-08,29.754400000000032
27th week,Karnataka,Ramanagara,Acute Diarrhoeal Disease,16.0,0.0,1,7,2011,12.7252766,77.2804797,0.2616385256,6.0,304.94,2011-07-01,31.79000000000002
27th week,Karnataka,Koppal,Acute Diarrhoeal Disease,28.0,0.0,9,7,2011,15.3484144,76.1547421,0.256857266,4.0,302.38,2011-07-09,29.230000000000018
27th week,Madhya Pradesh,Betul,Chikungunya,252.0,0.0,5,7,2011,21.8796162,77.87568125,0.3515865295,6.0,301.2666666,2011-07-05,28.11666660000003
27th week,Tamil Nadu,Thiruvarur,Acute Diarrhoeal Disease,24.0,0.0,2,7,2011,10.73618605,79.63318659,0.131480009,9.0,309.84000000000003,2011-07-02,36.690000000000055
27th week,Tamil Nadu,Salem,Dengue,8.0,0.0,7,7,2011,11.0600516,77.0679581,0.6842715098,8.0,305.40000000000003,2011-07-07,32.25000000000006
27th week,West Bengal,Malda,Malaria,148.0,0.0,3,7,2011,25.0057449,88.1398483,1.795823537,10.8,300.38,2011-07-03,27.230000000000018
27th week,Telangana,Khammam,Acute Diarrhoeal Disease,23.0,0.0,21,6,2011,17.5,80.333333,0.2141278393,7.0,312.58,2011-06-21,39.43000000000001
27th week,Andhra Pradesh,Nellore,Acute Diarrhoeal Disease,81.0,1.0,19,6,2011,13.4923257,79.202539,0.09398346726,9.0,304.37466668,2011-06-19,31.22466668000004
27th week,Chhattisgarh,Korba,Acute Diarrhoeal Disease,14.0,0.0,11,6,2011,22.3547468,82.7110855,0.1499607163,8.0,311.99,2011-06-11,38.84000000000003
27th week,Chhattisgarh,Korba,Acute Diarrhoeal Disease,74.0,0.0,21,6,2011,22.3547468,82.7110855,2.57165078,8.0,304.86,2011-06-21,31.710000000000036
27th week,Chhattisgarh,Kawardha,Cholera,74.0,1.0,21,6,2011,22.0059254,81.2332055,0.7844003495,5.0,304.56,2011-06-21,31.410000000000025
27th week,Karnataka,Chitradurga,Malaria,20.0,0.0,20,6,2011,14.2266443,76.4005122,0.3169468149,4.0,300.84000000000003,2011-06-20,27.690000000000055
27th week,Odisha,Bhubaneshwar,Acute Diarrhoeal Disease,21.0,0.0,23,6,2011,20.2602964,85.8394521,0.9499887962,10.0,304.24,2011-06-23,31.090000000000032
27th week,Odisha,Bhubaneshwar,Acute Diarrhoeal Disease,14.0,0.0,15,4,2011,20.2602964,85.8394521,0.03315598691,7.2,310.132,2011-04-15,36.98200000000003
27th week,Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,28.0,0.0,23,6,2011,15.6589741,79.47164373,0.003870045437,6.0,312.76,2011-06-23,39.610000000000014
27th week,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,28.0,0.0,24,6,2011,15.8309251,78.0425373,0.04302627188,4.0,308.54,2011-06-24,35.39000000000004
27th week,Assam,Udalguri,Cholera,404.0,6.0,14,6,2011,26.77253155,92.10641749,0.4512064029,15.0,296.445,2011-06-14,23.295000000000016
27th week,Bihar,Muzaffarpur,Acute Encephalitis Syndrome,147.0,52.0,14,6,2011,26.1486581,85.34001282,0.2191638826,8.0,303.74,2011-06-14,30.590000000000032
27th week,West Bengal,Bankura,Dengue,12.0,0.0,1,7,2011,23.13195425,87.2073972,1.000746546,5.0,309.853,2011-07-01,36.70300000000003
28th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,10.0,0.0,14,7,2011,14.4752936,78.8216861,0.1299988478,5.0,308.85,2011-07-14,35.700000000000045
28th week,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,121.0,0.0,10,7,2011,15.8309251,78.0425373,0.4360617358,6.0,306.2,2011-07-10,33.05000000000001
28th week,Andhra Pradesh,Nellore,Acute Diarrhoeal Disease,31.0,1.0,14,7,2011,13.4923257,79.202539,0.08416464069,6.0,306.9666666,2011-07-14,33.81666660000002
28th week,Assam,Dhemaji,Acute Encephalitis Syndrome,3.0,1.0,3,7,2011,27.4668315,94.51786509,1.32918677,13.2,297.44,2011-07-03,24.29000000000002
28th week,Bihar,Lakhisarai,Acute Diarrhoeal Disease,21.0,0.0,13,7,2011,25.1677029,86.05935924,0.4218848428,7.0,303.79,2011-07-13,30.640000000000043
28th week,Bihar,Sheikhpura,Acute Diarrhoeal Disease,26.0,2.0,8,7,2011,25.12635425,85.81510621,0.2409636812,16.0,303.47,2011-07-08,30.32000000000005
28th week,Chhattisgarh,Raipur,Malaria,12.0,0.0,11,7,2011,21.2380912,81.6336993,0.734562559,12.6,303.38,2011-07-11,30.230000000000018
28th week,Gujarat,Panchmahal,Acute Diarrhoeal Disease,4.0,1.0,17,7,2011,22.7748893,73.620404,0.5380064098,2.0,300.04066668,2011-07-17,26.890666680000038
28th week,Haryana,Gurgaon,Dengue,2.0,1.0,17,7,2011,28.42826235,77.00270015,0.4909773682,7.0,307.66,2011-07-17,34.51000000000005
28th week,Jharkhand,East Singhbhum,Chikungunya,135.0,0.0,15,7,2011,22.8092139,86.2091549,0.4403591812,6.0,305.40000000000003,2011-07-15,32.25000000000006
28th week,Karnataka,Raichur,Acute Diarrhoeal Disease,18.0,0.0,8,7,2011,16.083333,77.166667,0.4313192293,3.0,302.26239999999996,2011-07-08,29.11239999999998
28th week,Karnataka,Gadag,Acute Diarrhoeal Disease,25.0,0.0,11,7,2011,15.4206667,75.6225644,0.3450842097,6.2,303.82,2011-07-11,30.670000000000016
28th week,Karnataka,Dakshin Kannada,Dengue,2.0,1.0,14,7,2011,12.8827367,75.0309089,0.9799181476,2.0,298.93,2011-07-14,25.78000000000003
28th week,Kerala,Palakkad,Cholera,2.0,0.0,5,7,2011,10.78789845,76.47408711,0.5278793096,18.0,299.384,2011-07-05,26.234000000000037
28th week,Madhya Pradesh,Indore,Cholera,1.0,0.0,17,7,2011,22.7665444,75.9006944,0.9746025282,3.0,302.17240000000004,2011-07-17,29.02240000000006
28th week,Madhya Pradesh,Sagar,Acute Diarrhoeal Disease,10.0,1.0,10,7,2011,23.80961225,78.75911361,1.143457379,9.0,308.98,2011-07-10,35.83000000000004
28th week,Maharashtra,Ratnagiri,Malaria,50.0,0.0,13,7,2011,17.2826079,73.4569787,1.874268349,5.0,298.6666666,2011-07-13,25.516666600000008
28th week,Maharashtra,Thane,Acute Diarrhoeal Disease,12.0,0.0,15,7,2011,19.1943294,72.9701779,1.813297364,3.0,300.14,2011-07-15,26.99000000000001
28th week,Maharashtra,Thane,Acute Diarrhoeal Disease,33.0,0.0,17,7,2011,19.1943294,72.9701779,1.762513073,3.0,302.0744,2011-07-17,28.92440000000005
28th week,Odisha,Malkangiri,Malaria,76.0,0.0,7,7,2011,18.35835435,81.89823749,1.351279958,11.0,303.70799999999997,2011-07-07,30.557999999999993
28th week,Odisha,Sundargarh,Acute Diarrhoeal Disease,12.0,0.0,12,7,2011,22.13327195,83.9796528,0.7137109566,5.8,299.93,2011-07-12,26.78000000000003
28th week,Rajasthan,Alwar,Cholera,99.0,0.0,8,7,2011,27.5,76.5,0.09057020661,9.0,307.6866666,2011-07-08,34.536666600000046
28th week,Uttarakhand,Bageshwar,Acute Diarrhoeal Disease,19.0,0.0,15,7,2011,30.0084975,79.93004575,1.19183345,25.0,274.116,2011-07-15,0.9660000000000082
28th week,Assam,Barpeta,Acute Encephalitis Syndrome,7.0,5.0,30,6,2011,26.34142215,91.01674328,3.232256414,4.0,306.31233332,2011-06-30,33.162333320000016
28th week,Assam,Golaghat,Acute Encephalitis Syndrome,10.0,1.0,15,5,2011,26.40490095,94.03209112,0.3332368067,22.0,300.585,2011-05-15,27.435000000000002
28th week,Assam,Jorhat,Acute Encephalitis Syndrome,6.0,2.0,29,6,2011,26.7577925,94.2079645,1.440916452,7.0,295.54,2011-06-29,22.390000000000043
28th week,Assam,Morigaon,Acute Encephalitis Syndrome,20.0,1.0,21,6,2011,26.2551482,92.3290878,1.266541457,14.0,301.85,2011-06-21,28.700000000000045
28th week,Kerala,Kottayam,Dengue,3.0,0.0,25,6,2011,9.6287383,76.64553257,0.4907402117,5.6,299.57,2011-06-25,26.420000000000016
28th week,Kerala,Ernakulam,Dengue,3.0,0.0,28,6,2011,9.98408,76.2741457,0.8872893945,20.0,298.85,2011-06-28,25.700000000000045
28th week,Rajasthan,Dholpur,Acute Diarrhoeal Disease,113.0,4.0,2,7,2011,26.7010642,77.896749,0.7531481687,6.0,295.95,2011-07-02,22.80000000000001
28th week,Tamil Nadu,Salem,Chikungunya,60.0,0.0,27,6,2011,11.0600516,77.0679581,0.08771809858,10.0,302.875,2011-06-27,29.725000000000023
28th week,Tamil Nadu,Thanjavur,Acute Diarrhoeal Disease,25.0,0.0,27,6,2011,10.7860267,79.1381497,0.09185294468,6.0,310.8666666,2011-06-27,37.716666599999996
28th week,Bihar,Muzaffarpur,Acute Encephalitis Syndrome,148.0,54.0,14,6,2011,26.1486581,85.34001282,0.2191638826,8.0,303.74,2011-06-14,30.590000000000032
28th week,Karnataka,Ballari,Chikungunya,76.0,0.0,9,7,2011,15.2485413,76.8323648,0.3032863327,4.0,306.26393332,2011-07-09,33.11393332
28th week,Karnataka,Koppal,Acute Diarrhoeal Disease,33.0,0.0,9,7,2011,15.3484144,76.1547421,0.256857266,4.0,302.38,2011-07-09,29.230000000000018
28th week,West Bengal,Malda,Malaria,234.0,0.0,3,7,2011,25.0057449,88.1398483,1.795823537,10.8,300.38,2011-07-03,27.230000000000018
28th week,West Bengal,Bankura,Acute Diarrhoeal Disease,36.0,0.0,30,6,2011,23.13195425,87.2073972,0.8836813648,5.0,302.7916,2011-06-30,29.64160000000004
28th week,West Bengal,Darjeeling,Acute Diarrhoeal Disease,183.0,0.0,2,6,2011,26.8700325,88.3608759,0.7972522722,7.2,302.212,2011-06-02,29.062000000000012
29th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,10.0,0.0,14,7,2011,14.4752936,78.8216861,0.1299988478,5.0,308.85,2011-07-14,35.700000000000045
29th week,Assam,Sonitpur,Acute Diarrhoeal Disease,47.0,2.0,21,7,2011,26.76777075,92.70140886,2.508183342,7.0,299.18,2011-07-21,26.03000000000003
29th week,Bihar,Rohtas,Acute Diarrhoeal Disease,35.0,0.0,21,7,2011,24.6723487,83.92090397,0.8308785022,11.0,296.54,2011-07-21,23.390000000000043
29th week,Bihar,Lakhisarai,Malaria,12.0,0.0,13,7,2011,25.1677029,86.05935924,0.4218848428,7.0,303.79,2011-07-13,30.640000000000043
29th week,Chhattisgarh,Janjgir,Malaria,35.0,0.0,16,7,2011,22.0090841,82.578896,0.6866423832,6.0,299.2933334,2011-07-16,26.143333400000017
29th week,Gujarat,Panchmahal,Acute Diarrhoeal Disease,4.0,1.0,17,7,2011,22.7748893,73.620404,0.5380064098,2.0,300.04066668,2011-07-17,26.890666680000038
29th week,Jharkhand,East Singhbhum,Acute Diarrhoeal Disease,35.0,0.0,19,7,2011,22.8092139,86.2091549,0.5118694729,7.8,305.65693332,2011-07-19,32.50693332000003
29th week,Karnataka,Bidar,Acute Diarrhoeal Disease,78.0,1.0,12,7,2011,18.083333,77.333333,0.6174244665,6.6,303.93,2011-07-12,30.78000000000003
29th week,Karnataka,Ballari,Acute Diarrhoeal Disease,28.0,3.0,10,7,2011,15.2485413,76.8323648,0.2808323906,4.0,308.98,2011-07-10,35.83000000000004
29th week,Karnataka,Chitradurga,Acute Diarrhoeal Disease,16.0,1.0,23,7,2011,14.2266443,76.4005122,0.2982476916,6.0,306.38133336,2011-07-23,33.23133336000001
29th week,Karnataka,Haveri,Acute Diarrhoeal Disease,10.0,0.0,19,7,2011,14.7874825,75.3996731,2.526187658,7.2,294.52,2011-07-19,21.370000000000005
29th week,Karnataka,Raichur,Acute Diarrhoeal Disease,17.0,0.0,17,7,2011,16.083333,77.166667,0.5177588944,3.0,310.92,2011-07-17,37.77000000000004
29th week,Madhya Pradesh,Narsinghpur,Acute Diarrhoeal Disease,46.0,0.0,21,7,2011,22.9467047,79.1980228,2.468751969,11.0,304.01693336,2011-07-21,30.86693336000002
29th week,Madhya Pradesh,Chhindwara,Malaria,112.0,1.0,18,7,2011,22.13983105,78.80964495,1.197607026,5.0,305.86,2011-07-18,32.710000000000036
29th week,Madhya Pradesh,Hoshangabad,Acute Diarrhoeal Disease,39.0,0.0,18,7,2011,22.6001502,77.92664521,0.9277900127,3.0,288.76,2011-07-18,15.610000000000014
29th week,Madhya Pradesh,Dindori,Malaria,159.0,0.0,15,7,2011,22.90736865,80.8851143,0.406874965,8.0,305.48,2011-07-15,32.33000000000004
29th week,Maharashtra,Raigad,Cholera,67.0,0.0,11,7,2011,18.4928092,73.13807095,1.642483647,6.8,294.96,2011-07-11,21.810000000000002
29th week,Punjab,Ludhiana,Cholera,7.0,0.0,23,7,2011,30.9090157,75.851601,0.0841842583,12.0,304.45,2011-07-23,31.30000000000001
29th week,Punjab,Kapurthala,Acute Diarrhoeal Disease,121.0,0.0,22,7,2011,31.38524095,75.30552274,0.1477764457,10.0,301.24,2011-07-22,28.090000000000032
29th week,Uttarakhand,Tehri,Acute Diarrhoeal Disease,8.0,0.0,23,7,2011,30.40260205,78.38835789,0.7451201882,10.0,297.27,2011-07-23,24.120000000000005
29th week,West Bengal,24 North Parganas,Acute Diarrhoeal Disease,76.0,0.0,13,7,2011,22.5998923,88.40887363,0.4891034868,5.0,301.11333340000004,2011-07-13,27.963333400000067
29th week,West Bengal,Murshidabad,Acute Diarrhoeal Disease,13.0,1.0,23,7,2011,24.1745993,88.2721335,1.323108293,7.0,287.72,2011-07-23,14.57000000000005
29th week,Bihar,Gaya,Acute Diarrhoeal Disease,10.0,0.0,28,6,2011,24.7964355,85.0079563,0.6186381679,5.0,310.6,2011-06-28,37.450000000000045
29th week,Maharashtra,Thane,Dengue,32.0,0.0,6,7,2011,19.1943294,72.9701779,0.3124026777,8.0,299.08,2011-07-06,25.930000000000007
29th week,Maharashtra,Thane,Dengue,11.0,0.0,4,7,2011,19.1943294,72.9701779,0.4675601562,11.2,300.62,2011-07-04,27.470000000000027
29th week,Assam,Jorhat,Acute Encephalitis Syndrome,5.0,2.0,29,6,2011,26.7577925,94.2079645,1.440916452,7.0,295.54,2011-06-29,22.390000000000043
29th week,Assam,Dhemaji,Acute Encephalitis Syndrome,5.0,1.0,7,7,2011,27.4668315,94.51786509,0.9987289011,7.0,283.27,2011-07-07,10.120000000000005
29th week,Bihar,Munger,Malaria,100.0,0.0,10,7,2011,25.22081165,86.51720367,0.5201114038,8.0,302.40000000000003,2011-07-10,29.250000000000057
29th week,Haryana,Gurgaon,Dengue,3.0,1.0,17,7,2011,28.42826235,77.00270015,0.4909773682,7.0,307.66,2011-07-17,34.51000000000005
29th week,Jharkhand,East Singhbhum,Chikungunya,1014.0,0.0,15,7,2011,22.8092139,86.2091549,0.4403591812,6.0,305.40000000000003,2011-07-15,32.25000000000006
